TimeStamp,DesiredCapacity,InsufficientConcurrencyLimitError,InsufficientCapacityError,ActualCapacity,CapacityUtilization,InUseCapacity,AvailableCapacity,hour,day_of_week,is_holiday,item_id
2025-12-12 03:00:00,4.0,,,4.0,0.0,0.0,4.0,3,4,0,appstream_fleet
2025-12-12 04:00:00,4.0,,,4.0,0.0,0.0,4.0,4,4,0,appstream_fleet
2025-12-12 05:00:00,35.0,0.0,0.0,29.216666666666665,1.4285714285714286,0.5,28.716666666666665,5,4,0,appstream_fleet
2025-12-12 06:00:00,35.0,0.0,0.0,35.0,6.428571428571429,2.25,32.75,6,4,0,appstream_fleet
2025-12-12 07:00:00,36.86666666666667,0.0,0.0,35.46666666666667,51.542138717835314,18.383333333333333,17.083333333333332,7,4,0,appstream_fleet
2025-12-12 08:00:00,58.75,0.0,0.0,52.91666666666666,81.2052771217149,42.31666666666667,10.6,8,4,0,appstream_fleet
2025-12-12 09:00:00,75.0,0.0,0.0,74.33333333333333,66.96626352379776,49.766666666666666,24.566666666666663,9,4,0,appstream_fleet
2025-12-12 10:00:00,75.0,0.0,0.0,74.28333333333333,71.21489160393271,52.9,21.383333333333333,10,4,0,appstream_fleet
2025-12-12 11:00:00,75.0,0.0,0.0,73.6,68.06104549948365,50.05,23.55,11,4,0,appstream_fleet
2025-12-12 12:00:00,75.0,0.0,0.0,73.61666666666666,61.32602429749834,45.13333333333333,28.48333333333333,12,4,0,appstream_fleet
2025-12-12 13:00:00,75.0,0.0,0.0,72.86666666666666,55.8790027921033,40.71666666666667,32.15,13,4,0,appstream_fleet
2025-12-12 14:00:00,75.0,0.0,0.0,73.88333333333334,51.09955580701288,37.75,36.13333333333333,14,4,0,appstream_fleet
2025-12-12 15:00:00,75.0,0.0,0.0,74.2,52.62886379530216,39.05,35.15,15,4,0,appstream_fleet
2025-12-12 16:00:00,68.05,0.0,0.0,67.06666666666666,47.24798859838901,31.65,35.416666666666664,16,4,0,appstream_fleet
2025-12-12 17:00:00,49.78333333333333,0.0,0.0,48.75,47.12782103795991,22.9,25.85,17,4,0,appstream_fleet
2025-12-12 18:00:00,37.61666666666667,0.0,0.0,37.31666666666667,46.29823812887734,17.333333333333332,19.98333333333333,18,4,0,appstream_fleet
2025-12-12 19:00:00,25.03333333333333,0.0,0.0,24.516666666666666,41.47874393870146,10.266666666666667,14.25,19,4,0,appstream_fleet
2025-12-12 20:00:00,14.916666666666666,0.0,0.0,14.55,43.57528299014368,6.333333333333333,8.216666666666667,20,4,0,appstream_fleet
2025-12-12 21:00:00,7.266666666666667,,,7.25,23.426166426166425,1.7,5.55,21,4,0,appstream_fleet
2025-12-12 22:00:00,4.0,,,4.0,25.0,1.0,3.0,22,4,0,appstream_fleet
2025-12-12 23:00:00,4.0,,,3.95,23.75,0.95,3.0,23,4,0,appstream_fleet
2025-12-13 00:00:00,4.0,,,3.883333333333333,0.0,0.0,3.883333333333333,0,5,0,appstream_fleet
2025-12-13 01:00:00,4.0,,,4.0,0.0,0.0,4.0,1,5,0,appstream_fleet
2025-12-13 02:00:00,4.0,,,4.0,0.0,0.0,4.0,2,5,0,appstream_fleet
2025-12-13 03:00:00,4.0,,,4.0,0.0,0.0,4.0,3,5,0,appstream_fleet
2025-12-13 04:00:00,4.0,,,4.0,0.0,0.0,4.0,4,5,0,appstream_fleet
2025-12-13 05:00:00,10.0,,,8.983333333333333,0.0,0.0,8.983333333333333,5,5,0,appstream_fleet
2025-12-13 06:00:00,10.0,0.0,0.0,10.0,0.3333333333333333,0.0333333333333333,9.966666666666669,6,5,0,appstream_fleet
2025-12-13 07:00:00,10.0,0.0,0.0,10.0,14.333333333333334,1.4333333333333331,8.566666666666666,7,5,0,appstream_fleet
2025-12-13 08:00:00,10.333333333333334,0.0,0.0,10.0,49.66666666666666,4.966666666666667,5.033333333333333,8,5,0,appstream_fleet
2025-12-13 09:00:00,16.983333333333334,0.0,0.0,15.666666666666666,65.33382205170132,10.1,5.566666666666666,9,5,0,appstream_fleet
2025-12-13 10:00:00,18.683333333333334,0.0,0.0,18.366666666666667,50.83820662768032,9.333333333333334,9.033333333333331,10,5,0,appstream_fleet
2025-12-13 11:00:00,17.183333333333334,0.0,0.0,16.833333333333332,46.95503842562666,7.933333333333334,8.9,11,5,0,appstream_fleet
2025-12-13 12:00:00,11.266666666666667,,,11.133333333333333,47.279526029526025,5.25,5.883333333333334,12,5,0,appstream_fleet
2025-12-13 13:00:00,9.1,0.0,0.0,9.1,55.74074074074075,5.066666666666666,4.033333333333333,13,5,0,appstream_fleet
2025-12-13 14:00:00,9.916666666666666,0.0,0.0,9.333333333333334,57.83796296296296,5.366666666666666,3.966666666666667,14,5,0,appstream_fleet
2025-12-13 15:00:00,10.0,0.0,0.0,9.95,55.277777777777786,5.5,4.45,15,5,0,appstream_fleet
2025-12-13 16:00:00,10.0,0.0,0.0,10.0,60.0,6.0,4.0,16,5,0,appstream_fleet
2025-12-13 17:00:00,10.0,0.0,0.0,10.0,60.0,6.0,4.0,17,5,0,appstream_fleet
2025-12-13 18:00:00,10.0,,,10.0,60.0,6.0,4.0,18,5,0,appstream_fleet
2025-12-13 19:00:00,9.966666666666669,,,9.633333333333333,48.81481481481481,4.7,4.933333333333334,19,5,0,appstream_fleet
2025-12-13 20:00:00,5.966666666666667,,,5.683333333333334,37.15740740740741,2.216666666666667,3.466666666666667,20,5,0,appstream_fleet
2025-12-13 21:00:00,4.0,,,3.8333333333333335,20.83333333333333,0.8333333333333334,3.0,21,5,0,appstream_fleet
2025-12-13 22:00:00,4.0,,,3.983333333333333,0.0,0.0,3.983333333333333,22,5,0,appstream_fleet
2025-12-13 23:00:00,4.0,,,4.0,0.0,0.0,4.0,23,5,0,appstream_fleet
2025-12-14 00:00:00,4.0,,,4.0,0.0,0.0,4.0,0,6,0,appstream_fleet
2025-12-14 01:00:00,4.0,,,4.0,0.0,0.0,4.0,1,6,0,appstream_fleet
2025-12-14 02:00:00,4.0,,,4.0,0.0,0.0,4.0,2,6,0,appstream_fleet
2025-12-14 03:00:00,4.0,,,4.0,0.0,0.0,4.0,3,6,0,appstream_fleet
2025-12-14 04:00:00,4.0,,,4.0,0.0,0.0,4.0,4,6,0,appstream_fleet
2025-12-14 05:00:00,4.0,,,4.0,0.0,0.0,4.0,5,6,0,appstream_fleet
2025-12-14 06:00:00,4.0,,,4.0,0.0,0.0,4.0,6,6,0,appstream_fleet
2025-12-14 07:00:00,4.0,,,4.0,0.0,0.0,4.0,7,6,0,appstream_fleet
2025-12-14 08:00:00,4.0,0.0,0.0,4.0,32.916666666666664,1.3166666666666669,2.683333333333333,8,6,0,appstream_fleet
2025-12-14 09:00:00,4.35,0.0,0.0,4.166666666666667,57.91666666666666,2.4166666666666665,1.75,9,6,0,appstream_fleet
2025-12-14 10:00:00,5.0,0.0,0.0,4.816666666666666,56.5,2.7333333333333334,2.083333333333333,10,6,0,appstream_fleet
2025-12-14 11:00:00,4.183333333333334,,,4.05,44.66666666666666,1.8166666666666669,2.2333333333333334,11,6,0,appstream_fleet
2025-12-14 12:00:00,4.0,,,4.0,25.0,1.0,3.0,12,6,0,appstream_fleet
2025-12-14 13:00:00,4.0,,,4.0,25.0,1.0,3.0,13,6,0,appstream_fleet
2025-12-14 14:00:00,4.0,0.0,0.0,4.0,27.916666666666668,1.1166666666666667,2.8833333333333333,14,6,0,appstream_fleet
2025-12-14 15:00:00,4.0,,,4.0,50.0,2.0,2.0,15,6,0,appstream_fleet
2025-12-14 16:00:00,5.616666666666666,0.0,0.0,5.05,66.7420634920635,3.333333333333333,1.7166666666666666,16,6,0,appstream_fleet
2025-12-14 17:00:00,5.966666666666667,0.0,0.0,5.833333333333333,52.38095238095238,3.0,2.833333333333333,17,6,0,appstream_fleet
2025-12-14 18:00:00,5.0,0.0,0.0,5.0,60.0,3.0,2.0,18,6,0,appstream_fleet
2025-12-14 19:00:00,5.0,0.0,0.0,4.966666666666667,59.66666666666666,2.966666666666667,2.0,19,6,0,appstream_fleet
2025-12-14 20:00:00,5.0,0.0,0.0,4.883333333333334,58.16666666666666,2.85,2.033333333333333,20,6,0,appstream_fleet
2025-12-14 21:00:00,5.0,,,4.783333333333333,57.5,2.783333333333333,2.0,21,6,0,appstream_fleet
2025-12-14 22:00:00,4.216666666666667,,,4.0,11.333333333333334,0.4833333333333333,3.5166666666666666,22,6,0,appstream_fleet
2025-12-14 23:00:00,4.0,,,4.0,0.0,0.0,4.0,23,6,0,appstream_fleet
2025-12-15 00:00:00,4.0,,,4.0,0.0,0.0,4.0,0,0,0,appstream_fleet
2025-12-15 01:00:00,4.0,,,4.0,0.0,0.0,4.0,1,0,0,appstream_fleet
2025-12-15 02:00:00,4.0,,,4.0,0.0,0.0,4.0,2,0,0,appstream_fleet
2025-12-15 03:00:00,4.0,,,4.0,0.0,0.0,4.0,3,0,0,appstream_fleet
2025-12-15 04:00:00,4.0,,,4.0,0.0,0.0,4.0,4,0,0,appstream_fleet
2025-12-15 05:00:00,35.0,0.0,0.0,29.35,1.7142857142857146,0.6,28.75,5,0,0,appstream_fleet
2025-12-15 06:00:00,35.0,0.0,0.0,35.0,7.61904761904762,2.6666666666666665,32.333333333333336,6,0,0,appstream_fleet
2025-12-15 07:00:00,36.28333333333333,0.0,0.0,34.43333333333333,48.5179526355997,16.583333333333332,17.85,7,0,0,appstream_fleet
2025-12-15 08:00:00,56.18333333333333,0.0,0.0,51.833333333333336,66.82724377117891,34.36666666666667,17.466666666666665,8,0,0,appstream_fleet
2025-12-15 09:00:00,72.91666666666667,0.0,0.0,70.51666666666667,60.43979428436263,42.46666666666667,28.05,9,0,0,appstream_fleet
2025-12-15 10:00:00,75.0,0.0,0.0,74.78333333333333,59.99670492410218,44.86666666666667,29.916666666666668,10,0,0,appstream_fleet
2025-12-15 11:00:00,75.0,0.0,0.0,73.78333333333333,60.429593634730615,44.583333333333336,29.2,11,0,0,appstream_fleet
2025-12-15 12:00:00,75.0,0.0,0.0,73.6,51.93568907514499,38.21666666666667,35.38333333333333,12,0,0,appstream_fleet
2025-12-15 13:00:00,72.25,0.0,0.0,71.3,50.759154767574856,36.16666666666666,35.13333333333333,13,0,0,appstream_fleet
2025-12-15 14:00:00,72.0,0.0,0.0,71.51666666666667,52.484359862880986,37.53333333333333,33.983333333333334,14,0,0,appstream_fleet
2025-12-15 15:00:00,74.0,0.0,0.0,72.58333333333333,57.67593472789788,41.833333333333336,30.75,15,0,0,appstream_fleet
2025-12-15 16:00:00,75.0,0.0,0.0,74.11666666666666,51.61177684533848,38.25,35.86666666666667,16,0,0,appstream_fleet
2025-12-15 17:00:00,59.1,0.0,0.0,58.86666666666667,50.0372512300741,29.35,29.516666666666666,17,0,0,appstream_fleet
2025-12-15 18:00:00,47.47457627118644,0.0,0.0,46.61016949152543,47.93715582424279,22.440677966101696,24.16949152542373,18,0,0,appstream_fleet
2025-12-15 19:00:00,27.183333333333334,0.0,0.0,26.633333333333333,35.49166697173858,9.816666666666666,16.816666666666666,19,0,0,appstream_fleet
2025-12-15 20:00:00,15.2,0.0,0.0,15.233333333333333,32.87385695086934,4.916666666666667,10.316666666666666,20,0,0,appstream_fleet
2025-12-15 21:00:00,6.5,0.0,0.0,6.316666666666666,46.32202982202982,2.9166666666666665,3.4,21,0,0,appstream_fleet
2025-12-15 22:00:00,4.45,,,4.316666666666666,46.833333333333336,2.0,2.316666666666667,22,0,0,appstream_fleet
2025-12-15 23:00:00,4.0,,,4.0,50.0,2.0,2.0,23,0,0,appstream_fleet
2025-12-16 00:00:00,4.0,,,3.65,30.694444444444446,1.1666666666666667,2.4833333333333334,0,1,0,appstream_fleet
2025-12-16 01:00:00,4.0,,,4.0,0.0,0.0,4.0,1,1,0,appstream_fleet
2025-12-16 02:00:00,4.0,,,4.0,0.0,0.0,4.0,2,1,0,appstream_fleet
2025-12-16 03:00:00,4.0,,,4.0,0.0,0.0,4.0,3,1,0,appstream_fleet
2025-12-16 04:00:00,4.0,,,4.0,0.0,0.0,4.0,4,1,0,appstream_fleet
2025-12-16 05:00:00,34.483333333333334,0.0,0.0,28.633333333333333,1.5714285714285718,0.55,28.08333333333333,5,1,0,appstream_fleet
2025-12-16 06:00:00,35.0,0.0,0.0,35.0,3.7142857142857153,1.3,33.7,6,1,0,appstream_fleet
2025-12-16 07:00:00,33.95,0.0,0.0,34.0,29.369461420932005,9.783333333333331,24.216666666666665,7,1,0,appstream_fleet
2025-12-16 08:00:00,55.56666666666667,0.0,0.0,49.03333333333333,71.23317197102018,34.166666666666664,14.866666666666667,8,1,0,appstream_fleet
2025-12-16 09:00:00,74.36666666666666,0.0,0.0,72.71666666666667,61.93012894169612,44.96666666666667,27.75,9,1,0,appstream_fleet
2025-12-16 10:00:00,75.0,0.0,0.0,74.26666666666667,61.18209716565881,45.43333333333333,28.83333333333333,10,1,0,appstream_fleet
2025-12-16 11:00:00,75.0,0.0,0.0,73.65,60.2487211309322,44.36666666666667,29.28333333333333,11,1,0,appstream_fleet
2025-12-16 12:00:00,75.0,0.0,0.0,73.8,52.84428572408024,39.0,34.8,12,1,0,appstream_fleet
2025-12-16 13:00:00,75.0,0.0,0.0,74.23333333333333,59.411596528034885,44.1,30.133333333333333,13,1,0,appstream_fleet
2025-12-16 14:00:00,75.0,0.0,0.0,73.73333333333333,56.22562082630576,41.45,32.28333333333333,14,1,0,appstream_fleet
2025-12-16 15:00:00,75.0,0.0,0.0,74.45,54.85459466315631,40.833333333333336,33.61666666666667,15,1,0,appstream_fleet
2025-12-16 16:00:00,75.0,0.0,0.0,73.21666666666667,50.37600405248004,36.9,36.31666666666667,16,1,0,appstream_fleet
2025-12-16 17:00:00,58.78333333333333,0.0,0.0,58.516666666666666,46.98209196684604,27.35,31.166666666666668,17,1,0,appstream_fleet
2025-12-16 18:00:00,45.75,0.0,0.0,44.63333333333333,45.73674044876096,20.466666666666665,24.166666666666668,18,1,0,appstream_fleet
2025-12-16 19:00:00,30.966666666666665,,,30.75,35.85688288903654,11.133333333333333,19.616666666666667,19,1,0,appstream_fleet
2025-12-16 20:00:00,19.73333333333333,0.0,0.0,19.73333333333333,30.790860557869912,6.066666666666666,13.666666666666666,20,1,0,appstream_fleet
2025-12-16 21:00:00,9.533333333333331,0.0,0.0,9.483333333333333,29.228660228660235,2.85,6.633333333333334,21,1,0,appstream_fleet
2025-12-16 22:00:00,4.0,,,4.0,25.0,1.0,3.0,22,1,0,appstream_fleet
2025-12-16 23:00:00,4.0,0.0,0.0,4.0,25.0,1.0,3.0,23,1,0,appstream_fleet
2025-12-17 00:00:00,4.0,0.0,0.0,4.0,25.0,1.0,3.0,0,2,0,appstream_fleet
2025-12-17 01:00:00,4.0,,,4.0,25.0,1.0,3.0,1,2,0,appstream_fleet
2025-12-17 02:00:00,4.0,,,3.8666666666666663,21.666666666666668,0.8666666666666667,3.0,2,2,0,appstream_fleet
2025-12-17 03:00:00,4.0,,,3.966666666666667,0.0,0.0,3.966666666666667,3,2,0,appstream_fleet
2025-12-17 04:00:00,4.0,,,4.0,0.0,0.0,4.0,4,2,0,appstream_fleet
2025-12-17 05:00:00,34.483333333333334,,,29.48333333333333,0.0,0.0,29.48333333333333,5,2,0,appstream_fleet
2025-12-17 06:00:00,35.0,0.0,0.0,35.0,8.523809523809524,2.9833333333333334,32.016666666666666,6,2,0,appstream_fleet
2025-12-17 07:00:00,34.4,0.0,0.0,34.266666666666666,38.62876665817842,13.116666666666667,21.15,7,2,0,appstream_fleet
2025-12-17 08:00:00,58.333333333333336,0.0,0.0,51.18333333333333,73.23209805378922,36.73333333333333,14.45,8,2,0,appstream_fleet
2025-12-17 09:00:00,74.81666666666666,0.0,0.0,74.33333333333333,67.74925218002105,50.38333333333333,23.95,9,2,0,appstream_fleet
2025-12-17 10:00:00,75.0,0.0,0.0,74.65,73.14534534534535,54.6,20.05,10,2,0,appstream_fleet
2025-12-17 11:00:00,75.0,0.0,0.0,73.45,75.52673806070173,55.5,17.95,11,2,0,appstream_fleet
2025-12-17 12:00:00,75.0,0.0,0.0,73.95,63.37733315507289,46.85,27.1,12,2,0,appstream_fleet
2025-12-17 13:00:00,75.0,0.0,0.0,72.95,59.38921484672016,43.333333333333336,29.616666666666667,13,2,0,appstream_fleet
2025-12-17 14:00:00,75.0,0.0,0.0,73.9,56.75442188764107,41.93333333333333,31.966666666666665,14,2,0,appstream_fleet
2025-12-17 15:00:00,75.0,0.0,0.0,73.51666666666667,52.1016358824578,38.3,35.21666666666667,15,2,0,appstream_fleet
2025-12-17 16:00:00,70.31666666666666,0.0,0.0,69.75,47.33442665317457,32.93333333333333,36.81666666666667,16,2,0,appstream_fleet
2025-12-17 17:00:00,60.98333333333333,0.0,0.0,59.9,44.38682134371505,26.566666666666663,33.333333333333336,17,2,0,appstream_fleet
2025-12-17 18:00:00,49.266666666666666,0.0,0.0,48.25,43.45843347041553,21.03333333333333,27.216666666666665,18,2,0,appstream_fleet
2025-12-17 19:00:00,31.866666666666667,,,31.8,38.20904195057666,12.15,19.65,19,2,0,appstream_fleet
2025-12-17 20:00:00,21.3,0.0,0.0,21.066666666666663,37.39871780077674,8.0,13.066666666666666,20,2,0,appstream_fleet
2025-12-17 21:00:00,8.666666666666666,0.0,0.0,8.7,30.360861360861364,2.783333333333333,5.916666666666667,21,2,0,appstream_fleet
2025-12-17 22:00:00,4.0,0.0,0.0,4.0,25.0,1.0,3.0,22,2,0,appstream_fleet
2025-12-17 23:00:00,4.0,0.0,0.0,4.0,25.0,1.0,3.0,23,2,0,appstream_fleet
2025-12-18 00:00:00,4.0,,,4.0,25.0,1.0,3.0,0,3,0,appstream_fleet
2025-12-18 01:00:00,4.0,,,3.883333333333333,22.08333333333333,0.8833333333333333,3.0,1,3,0,appstream_fleet
2025-12-18 02:00:00,4.0,,,3.933333333333333,0.0,0.0,3.933333333333333,2,3,0,appstream_fleet
2025-12-18 03:00:00,4.0,,,4.0,0.0,0.0,4.0,3,3,0,appstream_fleet
2025-12-18 04:00:00,4.0,,,4.0,0.0,0.0,4.0,4,3,0,appstream_fleet
2025-12-18 05:00:00,34.483333333333334,,,28.78333333333333,0.0,0.0,28.78333333333333,5,3,0,appstream_fleet
2025-12-18 06:00:00,35.0,0.0,0.0,35.0,3.8095238095238098,1.3333333333333333,33.666666666666664,6,3,0,appstream_fleet
2025-12-18 07:00:00,35.25,0.0,0.0,34.53333333333333,40.5672268907563,13.916666666666666,20.616666666666667,7,3,0,appstream_fleet
2025-12-18 08:00:00,62.93333333333333,0.0,0.0,56.35,72.0650030205369,40.1,16.25,8,3,0,appstream_fleet
2025-12-18 09:00:00,75.0,0.0,0.0,74.46666666666667,70.49389526512816,52.5,21.966666666666665,9,3,0,appstream_fleet
2025-12-18 10:00:00,75.0,0.0,0.0,74.46666666666667,72.6954954954955,54.13333333333333,20.33333333333333,10,3,0,appstream_fleet
2025-12-18 11:00:00,75.0,0.0,0.0,73.81666666666666,69.95089678719816,51.63333333333333,22.183333333333334,11,3,0,appstream_fleet
2025-12-18 12:00:00,75.0,0.0,0.0,74.46666666666667,64.03780081451315,47.68333333333333,26.78333333333333,12,3,0,appstream_fleet
2025-12-18 13:00:00,75.0,0.0,0.0,72.88333333333334,65.97022255159433,48.083333333333336,24.8,13,3,0,appstream_fleet
2025-12-18 14:00:00,75.0,0.0,0.0,74.1,60.32436409011753,44.7,29.4,14,3,0,appstream_fleet
2025-12-18 15:00:00,75.0,0.0,0.0,74.45,60.60538483689168,45.11666666666667,29.33333333333333,15,3,0,appstream_fleet
2025-12-18 16:00:00,75.0,0.0,0.0,73.43333333333334,55.817685493712894,41.0,32.43333333333333,16,3,0,appstream_fleet
2025-12-18 17:00:00,69.51666666666667,0.0,0.0,67.91666666666667,43.188883335154806,29.35,38.56666666666667,17,3,0,appstream_fleet
2025-12-18 18:00:00,47.73333333333333,0.0,0.0,47.083333333333336,40.578771395482185,19.25,27.83333333333333,18,3,0,appstream_fleet
2025-12-18 19:00:00,29.73333333333333,,,29.58333333333333,29.21189460831029,8.7,20.883333333333333,19,3,0,appstream_fleet
2025-12-18 20:00:00,19.3,0.0,0.0,19.133333333333333,27.237758076440944,5.25,13.883333333333333,20,3,0,appstream_fleet
2025-12-18 21:00:00,8.766666666666667,,,8.8,26.80702630702631,2.3833333333333333,6.416666666666667,21,3,0,appstream_fleet
2025-12-18 22:00:00,4.0,,,3.85,15.416666666666666,0.6166666666666667,3.2333333333333334,22,3,0,appstream_fleet
2025-12-18 23:00:00,4.0,,,4.0,0.0,0.0,4.0,23,3,0,appstream_fleet
2025-12-19 00:00:00,4.0,,,4.0,0.0,0.0,4.0,0,4,0,appstream_fleet
2025-12-19 01:00:00,4.0,,,4.0,0.0,0.0,4.0,1,4,0,appstream_fleet
2025-12-19 02:00:00,4.0,,,4.0,0.0,0.0,4.0,2,4,0,appstream_fleet
2025-12-19 03:00:00,4.0,,,4.0,0.0,0.0,4.0,3,4,0,appstream_fleet
2025-12-19 04:00:00,4.0,,,4.0,0.0,0.0,4.0,4,4,0,appstream_fleet
2025-12-19 05:00:00,34.483333333333334,0.0,0.0,28.766666666666666,1.0476190476190477,0.3666666666666666,28.4,5,4,0,appstream_fleet
2025-12-19 06:00:00,35.0,0.0,0.0,35.0,3.80952380952381,1.3333333333333333,33.666666666666664,6,4,0,appstream_fleet
2025-12-19 07:00:00,34.93333333333333,0.0,0.0,34.2,34.16042780748663,11.5,22.7,7,4,0,appstream_fleet
2025-12-19 08:00:00,61.15,0.0,0.0,54.85,70.39916623407076,37.5,17.35,8,4,0,appstream_fleet
2025-12-19 09:00:00,74.85,0.0,0.0,74.03333333333333,65.03953953953952,48.15,25.883333333333333,9,4,0,appstream_fleet
2025-12-19 10:00:00,75.0,0.0,0.0,74.41666666666667,67.19567238471348,50.0,24.416666666666668,10,4,0,appstream_fleet
2025-12-19 11:00:00,75.0,0.0,0.0,73.78333333333333,64.95028178863795,47.91666666666666,25.866666666666667,11,4,0,appstream_fleet
2025-12-19 12:00:00,75.0,0.0,0.0,74.25,60.960866345797854,45.266666666666666,28.98333333333333,12,4,0,appstream_fleet
2025-12-19 13:00:00,75.0,0.0,0.0,73.3,55.57582582582583,40.75,32.55,13,4,0,appstream_fleet
2025-12-19 14:00:00,75.0,0.0,0.0,73.61666666666666,51.05806080052655,37.583333333333336,36.03333333333333,14,4,0,appstream_fleet
2025-12-19 15:00:00,75.0,0.0,0.0,73.86666666666666,50.333608951417176,37.18333333333333,36.68333333333333,15,4,0,appstream_fleet
2025-12-19 16:00:00,75.0,0.0,0.0,73.9,45.33817021729428,33.5,40.4,16,4,0,appstream_fleet
2025-12-19 17:00:00,59.46666666666667,0.0,0.0,59.083333333333336,42.17175161818621,24.83333333333333,34.25,17,4,0,appstream_fleet
2025-12-19 18:00:00,43.25,0.0,0.0,42.516666666666666,38.347856681806526,16.5,26.016666666666666,18,4,0,appstream_fleet
2025-12-19 19:00:00,25.15,,,25.05,27.77920546963606,6.983333333333333,18.066666666666663,19,4,0,appstream_fleet
2025-12-19 20:00:00,15.883333333333333,,,15.9,28.98730709721422,4.616666666666666,11.283333333333331,20,4,0,appstream_fleet
2025-12-19 21:00:00,6.983333333333333,,,7.066666666666666,24.116161616161616,1.7833333333333334,5.283333333333333,21,4,0,appstream_fleet
2025-12-19 22:00:00,4.0,,,3.8333333333333335,0.0,0.0,3.8333333333333335,22,4,0,appstream_fleet
2025-12-19 23:00:00,4.0,,,4.0,0.0,0.0,4.0,23,4,0,appstream_fleet
2025-12-20 00:00:00,4.0,,,4.0,0.0,0.0,4.0,0,5,0,appstream_fleet
2025-12-20 01:00:00,4.0,,,4.0,0.0,0.0,4.0,1,5,0,appstream_fleet
2025-12-20 02:00:00,4.0,,,4.0,0.0,0.0,4.0,2,5,0,appstream_fleet
2025-12-20 03:00:00,4.0,,,4.0,0.0,0.0,4.0,3,5,0,appstream_fleet
2025-12-20 04:00:00,4.0,,,4.0,0.0,0.0,4.0,4,5,0,appstream_fleet
2025-12-20 05:00:00,9.9,,,8.883333333333333,0.0,0.0,8.883333333333333,5,5,0,appstream_fleet
2025-12-20 06:00:00,10.0,,,10.0,0.0,0.0,10.0,6,5,0,appstream_fleet
2025-12-20 07:00:00,10.0,0.0,0.0,10.0,9.5,0.95,9.05,7,5,0,appstream_fleet
2025-12-20 08:00:00,15.133333333333333,0.0,0.0,13.516666666666667,67.21579768270946,9.0,4.516666666666667,8,5,0,appstream_fleet
2025-12-20 09:00:00,19.0,0.0,0.0,18.83333333333333,58.443412452700365,11.0,7.833333333333333,9,5,0,appstream_fleet
2025-12-20 10:00:00,21.216666666666665,0.0,0.0,20.433333333333334,59.61570593149541,12.166666666666666,8.266666666666667,10,5,0,appstream_fleet
2025-12-20 11:00:00,23.933333333333334,,,23.45,46.65157004830918,10.933333333333334,12.516666666666667,11,5,0,appstream_fleet
2025-12-20 12:00:00,19.85,0.0,0.0,19.83333333333333,46.15522749561651,9.133333333333333,10.7,12,5,0,appstream_fleet
2025-12-20 13:00:00,17.216666666666665,0.0,0.0,16.85,45.83571264763215,7.7,9.15,13,5,0,appstream_fleet
2025-12-20 14:00:00,14.15,0.0,0.0,13.75,43.049145299145295,5.933333333333334,7.816666666666666,14,5,0,appstream_fleet
2025-12-20 15:00:00,11.55,0.0,0.0,11.25,57.14898989898988,6.383333333333334,4.866666666666666,15,5,0,appstream_fleet
2025-12-20 16:00:00,12.866666666666667,0.0,0.0,12.466666666666669,60.71428571428572,7.566666666666666,4.9,16,5,0,appstream_fleet
2025-12-20 17:00:00,16.0,,,15.6,57.04365079365079,8.883333333333333,6.716666666666667,17,5,0,appstream_fleet
2025-12-20 18:00:00,15.733333333333333,0.0,0.0,15.166666666666666,44.587454212454205,6.816666666666666,8.35,18,5,0,appstream_fleet
2025-12-20 19:00:00,9.6,,,9.533333333333331,33.5231758981759,3.25,6.283333333333333,19,5,0,appstream_fleet
2025-12-20 20:00:00,4.233333333333333,,,4.25,0.0,0.0,4.25,20,5,0,appstream_fleet
2025-12-20 21:00:00,4.0,,,4.0,0.0,0.0,4.0,21,5,0,appstream_fleet
2025-12-20 22:00:00,4.0,,,4.0,0.0,0.0,4.0,22,5,0,appstream_fleet
2025-12-20 23:00:00,4.0,,,4.0,0.0,0.0,4.0,23,5,0,appstream_fleet
2025-12-21 00:00:00,4.0,,,4.0,0.0,0.0,4.0,0,6,0,appstream_fleet
2025-12-21 01:00:00,4.0,,,4.0,0.0,0.0,4.0,1,6,0,appstream_fleet
2025-12-21 02:00:00,4.0,,,4.0,0.0,0.0,4.0,2,6,0,appstream_fleet
2025-12-21 03:00:00,4.0,,,4.0,0.0,0.0,4.0,3,6,0,appstream_fleet
2025-12-21 04:00:00,4.0,,,4.0,0.0,0.0,4.0,4,6,0,appstream_fleet
2025-12-21 05:00:00,4.0,,,4.0,0.0,0.0,4.0,5,6,0,appstream_fleet
2025-12-21 06:00:00,4.0,,,4.0,0.0,0.0,4.0,6,6,0,appstream_fleet
2025-12-21 07:00:00,4.0,0.0,0.0,4.0,10.416666666666666,0.4166666666666667,3.583333333333333,7,6,0,appstream_fleet
2025-12-21 08:00:00,4.0,,,4.0,25.0,1.0,3.0,8,6,0,appstream_fleet
2025-12-21 09:00:00,4.7,0.0,0.0,4.516666666666667,58.083333333333336,2.6333333333333333,1.8833333333333333,9,6,0,appstream_fleet
2025-12-21 10:00:00,8.6,0.0,0.0,7.95,65.21825396825398,4.916666666666667,3.033333333333333,10,6,0,appstream_fleet
2025-12-21 11:00:00,9.866666666666667,0.0,0.0,9.7,61.25925925925926,5.933333333333334,3.7666666666666666,11,6,0,appstream_fleet
2025-12-21 12:00:00,10.0,,,10.0,60.0,6.0,4.0,12,6,0,appstream_fleet
